iz,iK,iS,z,K,S,V,HR,IK,Sprime,constrained
   2,  26,  37,  3.324734E-01,  4.038221E-01,  1.012434E+00,           NaN,  0.000000E+00, -9.827586E-02,  8.605691E-01,0
   2,  26,  38,  3.324734E-01,  4.038221E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   2,  26,  39,  3.324734E-01,  4.038221E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   2,  26,  40,  3.324734E-01,  4.038221E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   2,  26,  41,  3.324734E-01,  4.038221E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   2,  26,  42,  3.324734E-01,  4.038221E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   2,  26,  43,  3.324734E-01,  4.038221E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   2,  26,  44,  3.324734E-01,  4.038221E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   2,  26,  45,  3.324734E-01,  4.038221E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   2,  26,  46,  3.324734E-01,  4.038221E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   2,  26,  47,  3.324734E-01,  4.038221E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   2,  26,  48,  3.324734E-01,  4.038221E-01,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   2,  26,  49,  3.324734E-01,  4.038221E-01,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   2,  26,  50,  3.324734E-01,  4.038221E-01,  3.000000E+00,           NaN,  2.931733E-04,  1.086207E-01,  2.550794E+00,0
   2,  27,   1,  3.324734E-01,  4.390145E-01,  5.000000E-02,           NaN,  2.326918E-05,  5.172414E-03,  4.258115E-02,0
   2,  27,   2,  3.324734E-01,  4.390145E-01,  5.435742E-02,           NaN,  2.326918E-05,  5.172414E-03,  4.628495E-02,0
   2,  27,   3,  3.324734E-01,  4.390145E-01,  5.909457E-02,           NaN,  2.326918E-05,  5.172414E-03,  5.031154E-02,0
   2,  27,   4,  3.324734E-01,  4.390145E-01,  6.424457E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.460788E-02,0
   2,  27,   5,  3.324734E-01,  4.390145E-01,  6.984337E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.936687E-02,0
   2,  27,   6,  3.324734E-01,  4.390145E-01,  7.593011E-02,           NaN,  2.326918E-05,  5.172414E-03,  6.462174E-02,0
   2,  27,   7,  3.324734E-01,  4.390145E-01,  8.254729E-02,           NaN,  2.326918E-05,  5.172414E-03,  7.024634E-02,0
   2,  27,   8,  3.324734E-01,  4.390145E-01,  8.974115E-02,           NaN,  2.326918E-05, -9.827586E-02,  7.636112E-02,0
   2,  27,   9,  3.324734E-01,  4.390145E-01,  9.756194E-02,           NaN,  0.000000E+00, -9.827586E-02,  8.292765E-02,0
   2,  27,  10,  3.324734E-01,  4.390145E-01,  1.060643E-01,           NaN,  0.000000E+00, -9.827586E-02,  9.015465E-02,0
   2,  27,  11,  3.324734E-01,  4.390145E-01,  1.153076E-01,           NaN,  2.326918E-05,  5.172414E-03,  9.809263E-02,0
   2,  27,  12,  3.324734E-01,  4.390145E-01,  1.253565E-01,           NaN,  8.259481E-05,  5.172414E-03,  1.068068E-01,0
   2,  27,  13,  3.324734E-01,  4.390145E-01,  1.362811E-01,           NaN,  0.000000E+00, -4.655172E-02,  1.158389E-01,0
   2,  27,  14,  3.324734E-01,  4.390145E-01,  1.481578E-01,           NaN,  2.326918E-05, -4.655172E-02,  1.260152E-01,0
   2,  27,  15,  3.324734E-01,  4.390145E-01,  1.610695E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.369090E-01,0
   2,  27,  16,  3.324734E-01,  4.390145E-01,  1.751064E-01,           NaN,  8.259481E-05,  5.172414E-03,  1.490942E-01,0
   2,  27,  17,  3.324734E-01,  4.390145E-01,  1.903666E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.618116E-01,0
   2,  27,  18,  3.324734E-01,  4.390145E-01,  2.069568E-01,           NaN,  0.000000E+00, -4.655172E-02,  1.759132E-01,0
   2,  27,  19,  3.324734E-01,  4.390145E-01,  2.249927E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.913249E-01,0
   2,  27,  20,  3.324734E-01,  4.390145E-01,  2.446004E-01,           NaN,  2.326918E-05, -4.655172E-02,  2.079915E-01,0
   2,  27,  21,  3.324734E-01,  4.390145E-01,  2.659170E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.260294E-01,0
   2,  27,  22,  3.324734E-01,  4.390145E-01,  2.890912E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.457275E-01,0
   2,  27,  23,  3.324734E-01,  4.390145E-01,  3.142850E-01,           NaN,  2.326918E-05, -9.827586E-02,  2.672234E-01,0
   2,  27,  24,  3.324734E-01,  4.390145E-01,  3.416744E-01,           NaN,  2.326918E-05, -4.655172E-02,  2.905044E-01,0
   2,  27,  25,  3.324734E-01,  4.390145E-01,  3.714507E-01,           NaN,  0.000000E+00, -4.655172E-02,  3.157331E-01,0
   2,  27,  26,  3.324734E-01,  4.390145E-01,  4.038221E-01,           NaN,  2.326918E-05, -1.500000E-01,  3.433299E-01,0
   2,  27,  27,  3.324734E-01,  4.390145E-01,  4.390145E-01,           NaN,  0.000000E+00, -1.500000E-01,  3.731623E-01,0
   2,  27,  28,  3.324734E-01,  4.390145E-01,  4.772738E-01,           NaN,  0.000000E+00, -1.500000E-01,  4.056828E-01,0
   2,  27,  29,  3.324734E-01,  4.390145E-01,  5.188675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.410373E-01,1
   2,  27,  30,  3.324734E-01,  4.390145E-01,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   2,  27,  31,  3.324734E-01,  4.390145E-01,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   2,  27,  32,  3.324734E-01,  4.390145E-01,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   2,  27,  33,  3.324734E-01,  4.390145E-01,  7.247891E-01,           NaN,  0.000000E+00, -1.500000E-01,  6.160707E-01,0
   2,  27,  34,  3.324734E-01,  4.390145E-01,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   2,  27,  35,  3.324734E-01,  4.390145E-01,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   2,  27,  36,  3.324734E-01,  4.390145E-01,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   2,  27,  37,  3.324734E-01,  4.390145E-01,  1.012434E+00,           NaN,  0.000000E+00, -4.655172E-02,  8.605691E-01,0
   2,  27,  38,  3.324734E-01,  4.390145E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   2,  27,  39,  3.324734E-01,  4.390145E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   2,  27,  40,  3.324734E-01,  4.390145E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   2,  27,  41,  3.324734E-01,  4.390145E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   2,  27,  42,  3.324734E-01,  4.390145E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   2,  27,  43,  3.324734E-01,  4.390145E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   2,  27,  44,  3.324734E-01,  4.390145E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   2,  27,  45,  3.324734E-01,  4.390145E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   2,  27,  46,  3.324734E-01,  4.390145E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   2,  27,  47,  3.324734E-01,  4.390145E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   2,  27,  48,  3.324734E-01,  4.390145E-01,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   2,  27,  49,  3.324734E-01,  4.390145E-01,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   2,  27,  50,  3.324734E-01,  4.390145E-01,  3.000000E+00,           NaN,  2.931733E-04,  1.086207E-01,  2.550794E+00,0
   2,  28,   1,  3.324734E-01,  4.772738E-01,  5.000000E-02,           NaN,  2.326918E-05, -1.500000E-01,  4.258115E-02,0
   2,  28,   2,  3.324734E-01,  4.772738E-01,  5.435742E-02,           NaN,  2.326918E-05, -1.500000E-01,  4.628495E-02,0
   2,  28,   3,  3.324734E-01,  4.772738E-01,  5.909457E-02,           NaN,  2.326918E-05, -1.500000E-01,  5.031154E-02,0
   2,  28,   4,  3.324734E-01,  4.772738E-01,  6.424457E-02,           NaN,  2.326918E-05, -1.500000E-01,  5.468903E-02,0
   2,  28,   5,  3.324734E-01,  4.772738E-01,  6.984337E-02,           NaN,  2.326918E-05, -1.500000E-01,  5.944802E-02,0
   2,  28,   6,  3.324734E-01,  4.772738E-01,  7.593011E-02,           NaN,  2.326918E-05, -9.827586E-02,  6.462174E-02,0
   2,  28,   7,  3.324734E-01,  4.772738E-01,  8.254729E-02,           NaN,  2.326918E-05, -4.655172E-02,  7.024634E-02,0
   2,  28,   8,  3.324734E-01,  4.772738E-01,  8.974115E-02,           NaN,  2.326918E-05, -9.827586E-02,  7.636112E-02,0
   2,  28,   9,  3.324734E-01,  4.772738E-01,  9.756194E-02,           NaN,  0.000000E+00, -9.827586E-02,  8.292765E-02,0
   2,  28,  10,  3.324734E-01,  4.772738E-01,  1.060643E-01,           NaN,  0.000000E+00, -9.827586E-02,  9.015465E-02,0
   2,  28,  11,  3.324734E-01,  4.772738E-01,  1.153076E-01,           NaN,  2.326918E-05, -9.827586E-02,  9.809263E-02,0
   2,  28,  12,  3.324734E-01,  4.772738E-01,  1.253565E-01,           NaN,  8.259481E-05, -9.827586E-02,  1.068068E-01,0
   2,  28,  13,  3.324734E-01,  4.772738E-01,  1.362811E-01,           NaN,  0.000000E+00, -9.827586E-02,  1.158389E-01,0
   2,  28,  14,  3.324734E-01,  4.772738E-01,  1.481578E-01,           NaN,  0.000000E+00, -1.500000E-01,  1.259341E-01,0
   2,  28,  15,  3.324734E-01,  4.772738E-01,  1.610695E-01,           NaN,  2.326918E-05, -9.827586E-02,  1.369902E-01,0
   2,  28,  16,  3.324734E-01,  4.772738E-01,  1.751064E-01,           NaN,  8.259481E-05, -1.500000E-01,  1.490942E-01,0
   2,  28,  17,  3.324734E-01,  4.772738E-01,  1.903666E-01,           NaN,  2.326918E-05, -9.827586E-02,  1.618928E-01,0
   2,  28,  18,  3.324734E-01,  4.772738E-01,  2.069568E-01,           NaN,  0.000000E+00, -9.827586E-02,  1.759132E-01,0
   2,  28,  19,  3.324734E-01,  4.772738E-01,  2.249927E-01,           NaN,  2.326918E-05, -1.500000E-01,  1.913249E-01,0
   2,  28,  20,  3.324734E-01,  4.772738E-01,  2.446004E-01,           NaN,  2.326918E-05, -1.500000E-01,  2.079915E-01,0
   2,  28,  21,  3.324734E-01,  4.772738E-01,  2.659170E-01,           NaN,  0.000000E+00, -9.827586E-02,  2.260294E-01,0
   2,  28,  22,  3.324734E-01,  4.772738E-01,  2.890912E-01,           NaN,  0.000000E+00, -1.500000E-01,  2.457275E-01,0
   2,  28,  23,  3.324734E-01,  4.772738E-01,  3.142850E-01,           NaN,  2.326918E-05, -1.500000E-01,  2.672234E-01,0
   2,  28,  24,  3.324734E-01,  4.772738E-01,  3.416744E-01,           NaN,  2.326918E-05, -1.500000E-01,  2.905044E-01,0
   2,  28,  25,  3.324734E-01,  4.772738E-01,  3.714507E-01,           NaN,  2.326918E-05,  5.172414E-03,  3.158143E-01,0
   2,  28,  26,  3.324734E-01,  4.772738E-01,  4.038221E-01,           NaN,  2.326918E-05,  5.172414E-03,  3.433299E-01,0
   2,  28,  27,  3.324734E-01,  4.772738E-01,  4.390145E-01,           NaN,  0.000000E+00,  5.172414E-03,  3.731623E-01,0
   2,  28,  28,  3.324734E-01,  4.772738E-01,  4.772738E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.056828E-01,1
   2,  28,  29,  3.324734E-01,  4.772738E-01,  5.188675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.410373E-01,1
   2,  28,  30,  3.324734E-01,  4.772738E-01,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   2,  28,  31,  3.324734E-01,  4.772738E-01,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   2,  28,  32,  3.324734E-01,  4.772738E-01,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   2,  28,  33,  3.324734E-01,  4.772738E-01,  7.247891E-01,           NaN,  0.000000E+00, -4.655172E-02,  6.160707E-01,0
   2,  28,  34,  3.324734E-01,  4.772738E-01,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   2,  28,  35,  3.324734E-01,  4.772738E-01,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   2,  28,  36,  3.324734E-01,  4.772738E-01,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   2,  28,  37,  3.324734E-01,  4.772738E-01,  1.012434E+00,           NaN,  0.000000E+00, -9.827586E-02,  8.605691E-01,0
   2,  28,  38,  3.324734E-01,  4.772738E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   2,  28,  39,  3.324734E-01,  4.772738E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   2,  28,  40,  3.324734E-01,  4.772738E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   2,  28,  41,  3.324734E-01,  4.772738E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   2,  28,  42,  3.324734E-01,  4.772738E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   2,  28,  43,  3.324734E-01,  4.772738E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   2,  28,  44,  3.324734E-01,  4.772738E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   2,  28,  45,  3.324734E-01,  4.772738E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   2,  28,  46,  3.324734E-01,  4.772738E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   2,  28,  47,  3.324734E-01,  4.772738E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   2,  28,  48,  3.324734E-01,  4.772738E-01,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   2,  28,  49,  3.324734E-01,  4.772738E-01,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   2,  28,  50,  3.324734E-01,  4.772738E-01,  3.000000E+00,           NaN,  2.931733E-04,  5.689655E-02,  2.550794E+00,0
   2,  29,   1,  3.324734E-01,  5.188675E-01,  5.000000E-02,           NaN,  0.000000E+00,  5.172414E-03,  4.250000E-02,0
   2,  29,   2,  3.324734E-01,  5.188675E-01,  5.435742E-02,           NaN,  0.000000E+00,  5.172414E-03,  4.620380E-02,0
   2,  29,   3,  3.324734E-01,  5.188675E-01,  5.909457E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.023039E-02,0
   2,  29,   4,  3.324734E-01,  5.188675E-01,  6.424457E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.460788E-02,0
   2,  29,   5,  3.324734E-01,  5.188675E-01,  6.984337E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.936687E-02,0
   2,  29,   6,  3.324734E-01,  5.188675E-01,  7.593011E-02,           NaN,  0.000000E+00,  5.172414E-03,  6.454059E-02,0
   2,  29,   7,  3.324734E-01,  5.188675E-01,  8.254729E-02,           NaN,  2.326918E-05, -1.500000E-01,  7.024634E-02,0
   2,  29,   8,  3.324734E-01,  5.188675E-01,  8.974115E-02,           NaN,  2.326918E-05, -1.500000E-01,  7.636112E-02,0
   2,  29,   9,  3.324734E-01,  5.188675E-01,  9.756194E-02,           NaN,  0.000000E+00, -1.500000E-01,  8.292765E-02,0
   2,  29,  10,  3.324734E-01,  5.188675E-01,  1.060643E-01,           NaN,  0.000000E+00, -1.500000E-01,  9.015465E-02,0
   2,  29,  11,  3.324734E-01,  5.188675E-01,  1.153076E-01,           NaN,  2.326918E-05, -1.500000E-01,  9.809263E-02,0
   2,  29,  12,  3.324734E-01,  5.188675E-01,  1.253565E-01,           NaN,  2.326918E-05, -1.500000E-01,  1.066342E-01,0
   2,  29,  13,  3.324734E-01,  5.188675E-01,  1.362811E-01,           NaN,  0.000000E+00, -1.500000E-01,  1.158389E-01,0
   2,  29,  14,  3.324734E-01,  5.188675E-01,  1.481578E-01,           NaN,  0.000000E+00, -1.500000E-01,  1.259341E-01,0
   2,  29,  15,  3.324734E-01,  5.188675E-01,  1.610695E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.369902E-01,0
   2,  29,  16,  3.324734E-01,  5.188675E-01,  1.751064E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.488404E-01,0
   2,  29,  17,  3.324734E-01,  5.188675E-01,  1.903666E-01,           NaN,  2.326918E-05, -1.500000E-01,  1.618928E-01,0
   2,  29,  18,  3.324734E-01,  5.188675E-01,  2.069568E-01,           NaN,  0.000000E+00, -1.500000E-01,  1.759132E-01,0
   2,  29,  19,  3.324734E-01,  5.188675E-01,  2.249927E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.912438E-01,0
   2,  29,  20,  3.324734E-01,  5.188675E-01,  2.446004E-01,           NaN,  2.326918E-05,  5.172414E-03,  2.079915E-01,0
   2,  29,  21,  3.324734E-01,  5.188675E-01,  2.659170E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.260294E-01,0
   2,  29,  22,  3.324734E-01,  5.188675E-01,  2.890912E-01,           NaN,  0.000000E+00, -1.500000E-01,  2.457275E-01,0
   2,  29,  23,  3.324734E-01,  5.188675E-01,  3.142850E-01,           NaN,  2.326918E-05,  5.172414E-03,  2.672234E-01,0
   2,  29,  24,  3.324734E-01,  5.188675E-01,  3.416744E-01,           NaN,  2.326918E-05,  5.172414E-03,  2.905044E-01,0
   2,  29,  25,  3.324734E-01,  5.188675E-01,  3.714507E-01,           NaN,  2.326918E-05,  5.172414E-03,  3.158143E-01,0
   2,  29,  26,  3.324734E-01,  5.188675E-01,  4.038221E-01,           NaN,  2.326918E-05, -9.827586E-02,  3.433299E-01,0
   2,  29,  27,  3.324734E-01,  5.188675E-01,  4.390145E-01,           NaN,  0.000000E+00, -9.827586E-02,  3.731623E-01,0
   2,  29,  28,  3.324734E-01,  5.188675E-01,  4.772738E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.056828E-01,1
   2,  29,  29,  3.324734E-01,  5.188675E-01,  5.188675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.410373E-01,1
   2,  29,  30,  3.324734E-01,  5.188675E-01,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   2,  29,  31,  3.324734E-01,  5.188675E-01,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   2,  29,  32,  3.324734E-01,  5.188675E-01,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   2,  29,  33,  3.324734E-01,  5.188675E-01,  7.247891E-01,           NaN,  0.000000E+00, -9.827586E-02,  6.160707E-01,0
   2,  29,  34,  3.324734E-01,  5.188675E-01,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   2,  29,  35,  3.324734E-01,  5.188675E-01,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   2,  29,  36,  3.324734E-01,  5.188675E-01,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   2,  29,  37,  3.324734E-01,  5.188675E-01,  1.012434E+00,           NaN,  0.000000E+00, -1.500000E-01,  8.605691E-01,0
   2,  29,  38,  3.324734E-01,  5.188675E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   2,  29,  39,  3.324734E-01,  5.188675E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   2,  29,  40,  3.324734E-01,  5.188675E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   2,  29,  41,  3.324734E-01,  5.188675E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   2,  29,  42,  3.324734E-01,  5.188675E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   2,  29,  43,  3.324734E-01,  5.188675E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   2,  29,  44,  3.324734E-01,  5.188675E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   2,  29,  45,  3.324734E-01,  5.188675E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   2,  29,  46,  3.324734E-01,  5.188675E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   2,  29,  47,  3.324734E-01,  5.188675E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   2,  29,  48,  3.324734E-01,  5.188675E-01,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   2,  29,  49,  3.324734E-01,  5.188675E-01,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   2,  29,  50,  3.324734E-01,  5.188675E-01,  3.000000E+00,           NaN,  2.931733E-04,  1.086207E-01,  2.550794E+00,0
   2,  30,   1,  3.324734E-01,  5.640859E-01,  5.000000E-02,           NaN,  0.000000E+00,  5.172414E-03,  4.250000E-02,0
   2,  30,   2,  3.324734E-01,  5.640859E-01,  5.435742E-02,           NaN,  0.000000E+00,  5.172414E-03,  4.620380E-02,0
   2,  30,   3,  3.324734E-01,  5.640859E-01,  5.909457E-02,           NaN,  0.000000E+00, -4.655172E-02,  5.023039E-02,0
   2,  30,   4,  3.324734E-01,  5.640859E-01,  6.424457E-02,           NaN,  0.000000E+00, -9.827586E-02,  5.460788E-02,0
   2,  30,   5,  3.324734E-01,  5.640859E-01,  6.984337E-02,           NaN,  0.000000E+00, -9.827586E-02,  5.936687E-02,0
   2,  30,   6,  3.324734E-01,  5.640859E-01,  7.593011E-02,           NaN,  2.326918E-05, -9.827586E-02,  6.462174E-02,0
   2,  30,   7,  3.324734E-01,  5.640859E-01,  8.254729E-02,           NaN,  0.000000E+00, -9.827586E-02,  7.016519E-02,0
